time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,NQ1! · CME: open,NQ1! · CME: high,NQ1! · CME: low,NQ1! · CME: close
2025-03-21T12:36:00-04:00,19840.75,19844.25,19829.75,19831.75,0,0,0,0,0,0,0,19840.75,19844.25,19829.75,19831.75
2025-03-21T12:37:00-04:00,19831.75,19845.75,19829,19830.25,0,0,0,0,0,0,0,19831.75,19845.75,19829,19830.25
2025-03-21T12:38:00-04:00,19830.75,19840.5,19828.25,19837.25,0,0,0,0,0,0,0,19830.75,19840.5,19828.25,19837.25
2025-03-21T12:39:00-04:00,19836.5,19843.5,19827.25,19842.25,0,0,0,0,0,0,0,19836.5,19843.5,19827.25,19842.25
2025-03-21T12:40:00-04:00,19841.75,19847,19831.5,19845.75,0,0,0,0,0,0,0,19841.75,19847,19831.5,19845.75
2025-03-21T12:41:00-04:00,19844.75,19856,19844.5,19851.5,0,0,0,0,0,0,0,19844.75,19856,19844.5,19851.5
2025-03-21T12:42:00-04:00,19851,19852,19842.5,19845.25,0,0,0,0,0,0,0,19851,19852,19842.5,19845.25
2025-03-21T12:43:00-04:00,19845.75,19852.5,19831.25,19835.5,0,0,0,0,0,0,0,19845.75,19852.5,19831.25,19835.5
2025-03-21T12:44:00-04:00,19835.75,19835.75,19820.75,19826,0,0,0,0,0,0,0,19835.75,19835.75,19820.75,19826
2025-03-21T12:45:00-04:00,19826.5,19843.25,19826.5,19840.75,0,0,0,0,0,0,0,19826.5,19843.25,19826.5,19840.75
2025-03-21T12:46:00-04:00,19840,19850.25,19839.75,19848.25,0,0,0,0,0,0,0,19840,19850.25,19839.75,19848.25
2025-03-21T12:47:00-04:00,19848.5,19866.75,19847.25,19866,0,0,0,0,0,0,0,19848.5,19866.75,19847.25,19866
2025-03-21T12:48:00-04:00,19866.25,19866.25,19853.75,19863,0,0,0,0,0,0,0,19866.25,19866.25,19853.75,19863
2025-03-21T12:49:00-04:00,19863.5,19867,19858,19859.25,0,0,0,0,0,0,0,19863.5,19867,19858,19859.25
2025-03-21T12:50:00-04:00,19859,19862.5,19854,19861.5,0,0,0,0,0,0,0,19859,19862.5,19854,19861.5
2025-03-21T12:51:00-04:00,19861.25,19863.75,19847.25,19863,0,0,0,0,0,0,0,19861.25,19863.75,19847.25,19863
2025-03-21T12:52:00-04:00,19863.25,19871.5,19852.5,19855.25,0,0,0,0,0,0,0,19863.25,19871.5,19852.5,19855.25
2025-03-21T12:53:00-04:00,19856,19863.25,19851.25,19862.75,0,0,0,0,0,0,0,19856,19863.25,19851.25,19862.75
2025-03-21T12:54:00-04:00,19861.75,19867.75,19857.75,19859.5,0,0,0,0,0,0,0,19861.75,19867.75,19857.75,19859.5
2025-03-21T12:55:00-04:00,19858.75,19869,19850.75,19866,0,0,0,0,0,0,0,19858.75,19869,19850.75,19866
2025-03-21T12:56:00-04:00,19866.25,19869,19859,19861.75,0,0,0,0,0,0,0,19866.25,19869,19859,19861.75
2025-03-21T12:57:00-04:00,19861.25,19887.25,19860.5,19884,0,0,0,0,0,0,0,19861.25,19887.25,19860.5,19884
2025-03-21T12:58:00-04:00,19883.25,19894,19882.25,19892.25,0,0,0,0,0,0,0,19883.25,19894,19882.25,19892.25
2025-03-21T12:59:00-04:00,19893,19896.25,19887.25,19895,0,0,0,0,0,0,0,19893,19896.25,19887.25,19895
2025-03-21T13:00:00-04:00,19895.25,19895.25,19872.75,19875.5,0,0,0,0,0,0,0,19895.25,19895.25,19872.75,19875.5
2025-03-21T13:01:00-04:00,19875.75,19884,19874.25,19877.5,0,0,0,0,0,0,0,19875.75,19884,19874.25,19877.5
2025-03-21T13:02:00-04:00,19877.25,19878.25,19861.5,19870.25,0,0,0,0,0,0,0,19877.25,19878.25,19861.5,19870.25
2025-03-21T13:03:00-04:00,19868.75,19870.5,19853.75,19860.5,0,0,0,0,0,0,0,19868.75,19870.5,19853.75,19860.5
2025-03-21T13:04:00-04:00,19860.75,19867,19853,19864.5,0,0,0,0,0,0,0,19860.75,19867,19853,19864.5
2025-03-21T13:05:00-04:00,19864.5,19873.75,19861.5,19871,0,0,0,0,0,0,0,19864.5,19873.75,19861.5,19871
2025-03-21T13:06:00-04:00,19871.75,19878.5,19867.75,19872.25,0,0,0,0,0,0,0,19871.75,19878.5,19867.75,19872.25
2025-03-21T13:07:00-04:00,19873,19876,19867,19870,0,0,0,0,0,0,0,19873,19876,19867,19870
2025-03-21T13:08:00-04:00,19870.75,19874.75,19866.25,19873.75,0,0,0,0,0,0,0,19870.75,19874.75,19866.25,19873.75
2025-03-21T13:09:00-04:00,19874,19876.75,19870.5,19873,0,0,0,0,0,0,0,19874,19876.75,19870.5,19873
2025-03-21T13:10:00-04:00,19873.75,19881,19866.75,19867.5,0,0,0,0,0,0,0,19873.75,19881,19866.75,19867.5
2025-03-21T13:11:00-04:00,19868.5,19868.75,19850,19852.75,0,0,0,0,0,0,0,19868.5,19868.75,19850,19852.75
2025-03-21T13:12:00-04:00,19852.75,19865.25,19849.5,19862.25,0,0,0,0,0,0,0,19852.75,19865.25,19849.5,19862.25
2025-03-21T13:13:00-04:00,19862.25,19867,19850,19852.25,0,0,0,0,0,0,0,19862.25,19867,19850,19852.25
2025-03-21T13:14:00-04:00,19852.25,19855.5,19843.75,19850.25,0,0,0,0,0,0,0,19852.25,19855.5,19843.75,19850.25
2025-03-21T13:15:00-04:00,19850.75,19854.25,19841.5,19849,0,0,0,0,0,0,0,19850.75,19854.25,19841.5,19849
2025-03-21T13:16:00-04:00,19849.5,19852.25,19840,19850.25,0,0,0,0,0,0,0,19849.5,19852.25,19840,19850.25
2025-03-21T13:17:00-04:00,19850,19852,19837.25,19840.75,0,0,0,0,0,0,0,19850,19852,19837.25,19840.75
2025-03-21T13:18:00-04:00,19841,19842.5,19831.5,19841.5,0,0,0,0,0,0,0,19841,19842.5,19831.5,19841.5
2025-03-21T13:19:00-04:00,19841.25,19841.5,19826,19827,0,0,0,0,0,0,0,19841.25,19841.5,19826,19827
2025-03-21T13:20:00-04:00,19827.25,19835.5,19821.5,19834.5,0,0,0,0,0,0,0,19827.25,19835.5,19821.5,19834.5
2025-03-21T13:21:00-04:00,19834.75,19845.25,19827.5,19844.25,0,0,0,0,0,0,0,19834.75,19845.25,19827.5,19844.25
2025-03-21T13:22:00-04:00,19844.75,19852.25,19842.75,19848.25,0,0,0,0,0,0,0,19844.75,19852.25,19842.75,19848.25
2025-03-21T13:23:00-04:00,19848.75,19853.25,19840.25,19843.25,0,0,0,0,0,0,0,19848.75,19853.25,19840.25,19843.25
2025-03-21T13:24:00-04:00,19844.25,19854.5,19841.75,19847.75,0,0,0,0,0,0,0,19844.25,19854.5,19841.75,19847.75
2025-03-21T13:25:00-04:00,19847.25,19851.25,19835.5,19838.25,0,0,0,0,0,0,0,19847.25,19851.25,19835.5,19838.25
2025-03-21T13:26:00-04:00,19837.25,19838.25,19826,19829.75,0,0,0,0,0,0,0,19837.25,19838.25,19826,19829.75
2025-03-21T13:27:00-04:00,19829.25,19829.25,19810,19811,0,0,0,0,0,0,0,19829.25,19829.25,19810,19811
2025-03-21T13:28:00-04:00,19811.5,19826,19811,19825,0,0,0,0,0,0,0,19811.5,19826,19811,19825
2025-03-21T13:29:00-04:00,19824.5,19827,19820.5,19821.75,0,0,0,0,0,0,0,19824.5,19827,19820.5,19821.75
2025-03-21T13:30:00-04:00,19822.25,19824.5,19809.75,19819.5,0,0,0,0,0,0,0,19822.25,19824.5,19809.75,19819.5
2025-03-21T13:31:00-04:00,19817.5,19819.25,19807.75,19809.5,0,0,0,0,0,0,0,19817.5,19819.25,19807.75,19809.5
2025-03-21T13:32:00-04:00,19810,19820.25,19801.25,19820,0,0,0,0,0,0,0,19810,19820.25,19801.25,19820
2025-03-21T13:33:00-04:00,19820.25,19826.75,19815.25,19825.5,0,0,0,0,0,0,0,19820.25,19826.75,19815.25,19825.5
2025-03-21T13:34:00-04:00,19826.25,19832.25,19822,19827.75,0,0,0,0,0,0,0,19826.25,19832.25,19822,19827.75
2025-03-21T13:35:00-04:00,19828,19832.25,19824,19828,0,0,0,0,0,0,0,19828,19832.25,19824,19828
2025-03-21T13:36:00-04:00,19828.75,19843.5,19828.75,19839.5,0,0,0,0,0,0,0,19828.75,19843.5,19828.75,19839.5
2025-03-21T13:37:00-04:00,19838.75,19849.75,19838.75,19844.25,0,0,0,0,0,0,0,19838.75,19849.75,19838.75,19844.25
2025-03-21T13:38:00-04:00,19843.5,19853,19842,19848,0,0,0,0,0,0,0,19843.5,19853,19842,19848
2025-03-21T13:39:00-04:00,19847.5,19857.5,19846,19856,0,0,0,0,0,0,0,19847.5,19857.5,19846,19856
2025-03-21T13:40:00-04:00,19856,19860.25,19851.5,19857.5,0,0,0,0,0,0,0,19856,19860.25,19851.5,19857.5
2025-03-21T13:41:00-04:00,19857.75,19858.25,19850.25,19853.25,0,0,0,0,0,0,0,19857.75,19858.25,19850.25,19853.25
2025-03-21T13:42:00-04:00,19853.5,19855.75,19849.25,19850.75,0,0,0,0,0,0,0,19853.5,19855.75,19849.25,19850.75
2025-03-21T13:43:00-04:00,19851.5,19876,19851.5,19875.25,0,0,0,0,0,0,0,19851.5,19876,19851.5,19875.25
2025-03-21T13:44:00-04:00,19876.25,19878.5,19862.75,19864.25,0,0,0,0,0,0,0,19876.25,19878.5,19862.75,19864.25
2025-03-21T13:45:00-04:00,19864.5,19874.75,19864,19868.25,0,0,0,0,0,0,0,19864.5,19874.75,19864,19868.25
2025-03-21T13:46:00-04:00,19868.5,19881.5,19868.5,19875.5,0,0,0,0,0,0,0,19868.5,19881.5,19868.5,19875.5
2025-03-21T13:47:00-04:00,19875.5,19878.75,19864.5,19869.5,0,0,0,0,0,0,0,19875.5,19878.75,19864.5,19869.5
2025-03-21T13:48:00-04:00,19869.25,19880.5,19869.25,19878.75,0,0,0,0,0,0,0,19869.25,19880.5,19869.25,19878.75
2025-03-21T13:49:00-04:00,19878.5,19889.75,19878.5,19887.75,0,0,0,0,0,0,0,19878.5,19889.75,19878.5,19887.75
2025-03-21T13:50:00-04:00,19887.25,19899.25,19885.5,19887.25,0,0,0,0,0,0,0,19887.25,19899.25,19885.5,19887.25
2025-03-21T13:51:00-04:00,19887.25,19896.5,19883.75,19890.75,0,0,0,0,0,0,0,19887.25,19896.5,19883.75,19890.75
2025-03-21T13:52:00-04:00,19890.75,19900,19887.75,19897,0,0,0,0,0,0,0,19890.75,19900,19887.75,19897
2025-03-21T13:53:00-04:00,19897.5,19898.75,19887,19887.5,0,0,0,0,0,0,0,19897.5,19898.75,19887,19887.5
2025-03-21T13:54:00-04:00,19887,19887.75,19873.75,19883.5,0,0,0,0,0,0,0,19887,19887.75,19873.75,19883.5
2025-03-21T13:55:00-04:00,19883.25,19887,19873.75,19876.5,0,0,0,0,0,0,0,19883.25,19887,19873.75,19876.5
2025-03-21T13:56:00-04:00,19875.75,19877.25,19865.25,19865.75,0,0,0,0,0,0,0,19875.75,19877.25,19865.25,19865.75
2025-03-21T13:57:00-04:00,19866,19869,19861,19866.25,0,0,0,0,0,0,0,19866,19869,19861,19866.25
2025-03-21T13:58:00-04:00,19867,19867.5,19853.25,19856,0,0,0,0,0,0,0,19867,19867.5,19853.25,19856
2025-03-21T13:59:00-04:00,19857,19864.25,19854.75,19857.5,0,0,0,0,0,0,0,19857,19864.25,19854.75,19857.5
2025-03-21T14:00:00-04:00,19857,19869,19855,19867.5,0,0,0,0,0,0,0,19857,19869,19855,19867.5
2025-03-21T14:01:00-04:00,19868,19873.25,19863,19870,0,0,0,0,0,0,0,19868,19873.25,19863,19870
2025-03-21T14:02:00-04:00,19870,19871.25,19862,19864.5,0,0,0,0,0,0,0,19870,19871.25,19862,19864.5
2025-03-21T14:03:00-04:00,19865.25,19876.5,19861.25,19872,0,0,0,0,0,0,0,19865.25,19876.5,19861.25,19872
2025-03-21T14:04:00-04:00,19871.75,19878.75,19871.75,19873.25,0,0,0,0,0,0,0,19871.75,19878.75,19871.75,19873.25
2025-03-21T14:05:00-04:00,19873.25,19873.75,19858,19863.25,0,0,0,0,0,0,0,19873.25,19873.75,19858,19863.25
2025-03-21T14:06:00-04:00,19862.75,19863.75,19847.5,19850,0,0,0,0,0,0,0,19862.75,19863.75,19847.5,19850
2025-03-21T14:07:00-04:00,19849.75,19862.25,19849.5,19861.25,0,0,0,0,0,0,0,19849.75,19862.25,19849.5,19861.25
2025-03-21T14:08:00-04:00,19861.25,19864.5,19848.25,19860.75,0,0,0,0,0,0,0,19861.25,19864.5,19848.25,19860.75
2025-03-21T14:09:00-04:00,19861.25,19867.75,19859.5,19863.25,0,0,0,0,0,0,0,19861.25,19867.75,19859.5,19863.25
2025-03-21T14:10:00-04:00,19862,19863,19853.25,19860.75,0,0,0,0,0,0,0,19862,19863,19853.25,19860.75
2025-03-21T14:11:00-04:00,19860,19860.75,19851.75,19854,0,0,0,0,0,0,0,19860,19860.75,19851.75,19854
2025-03-21T14:12:00-04:00,19854.25,19869.5,19854.25,19866.5,0,0,0,0,0,0,0,19854.25,19869.5,19854.25,19866.5
2025-03-21T14:13:00-04:00,19866,19869.25,19850.75,19853.25,0,0,0,0,0,0,0,19866,19869.25,19850.75,19853.25
2025-03-21T14:14:00-04:00,19853.25,19862.25,19843.75,19859.75,0,0,0,0,0,0,0,19853.25,19862.25,19843.75,19859.75
2025-03-21T14:15:00-04:00,19859.75,19862.5,19849.75,19850.5,0,0,0,0,0,0,0,19859.75,19862.5,19849.75,19850.5
2025-03-21T14:16:00-04:00,19851.75,19855.25,19848.25,19852,0,0,0,0,0,0,0,19851.75,19855.25,19848.25,19852
2025-03-21T14:17:00-04:00,19852,19866.25,19851.5,19865.25,0,0,0,0,0,0,0,19852,19866.25,19851.5,19865.25
2025-03-21T14:18:00-04:00,19865,19871.25,19862.25,19862.75,0,0,0,0,0,0,0,19865,19871.25,19862.25,19862.75
2025-03-21T14:19:00-04:00,19862,19870.25,19858.5,19867.75,0,0,0,0,0,0,0,19862,19870.25,19858.5,19867.75
2025-03-21T14:20:00-04:00,19867.25,19872,19862.5,19864.5,0,0,0,0,0,0,0,19867.25,19872,19862.5,19864.5
2025-03-21T14:21:00-04:00,19863.25,19868.25,19858.25,19863.75,0,0,0,0,0,0,0,19863.25,19868.25,19858.25,19863.75
2025-03-21T14:22:00-04:00,19863.5,19867.5,19858.75,19860.5,0,0,0,0,0,0,0,19863.5,19867.5,19858.75,19860.5
2025-03-21T14:23:00-04:00,19860,19860.75,19842.5,19845,0,0,0,0,0,0,0,19860,19860.75,19842.5,19845
2025-03-21T14:24:00-04:00,19844.5,19849.75,19839.75,19848,0,0,0,0,0,0,0,19844.5,19849.75,19839.75,19848
2025-03-21T14:25:00-04:00,19848.25,19848.75,19831.75,19841.75,0,0,0,0,0,0,0,19848.25,19848.75,19831.75,19841.75
2025-03-21T14:26:00-04:00,19841.75,19843,19835.5,19840.25,0,0,0,0,0,0,0,19841.75,19843,19835.5,19840.25
2025-03-21T14:27:00-04:00,19841.25,19846.25,19838.5,19843,0,0,0,0,0,0,0,19841.25,19846.25,19838.5,19843
2025-03-21T14:28:00-04:00,19842,19854,19839.75,19845.25,0,0,0,0,0,0,0,19842,19854,19839.75,19845.25
2025-03-21T14:29:00-04:00,19846,19848.25,19838.75,19841.5,0,0,0,0,0,0,0,19846,19848.25,19838.75,19841.5
2025-03-21T14:30:00-04:00,19841.75,19852.5,19839.75,19852,0,0,0,0,0,0,0,19841.75,19852.5,19839.75,19852
2025-03-21T14:31:00-04:00,19852.5,19861.75,19851.5,19860.75,0,0,0,0,0,0,0,19852.5,19861.75,19851.5,19860.75
2025-03-21T14:32:00-04:00,19861.75,19864.75,19857,19858,0,0,0,0,0,0,0,19861.75,19864.75,19857,19858
2025-03-21T14:33:00-04:00,19858,19859.75,19849.75,19856,0,0,0,0,0,0,0,19858,19859.75,19849.75,19856
2025-03-21T14:34:00-04:00,19856.5,19859.25,19847.5,19855.25,0,0,0,0,0,0,0,19856.5,19859.25,19847.5,19855.25
2025-03-21T14:35:00-04:00,19854.75,19856.5,19848.5,19856.5,0,0,0,0,0,0,0,19854.75,19856.5,19848.5,19856.5
2025-03-21T14:36:00-04:00,19857,19859.75,19848.25,19858.25,0,0,0,0,0,0,0,19857,19859.75,19848.25,19858.25
2025-03-21T14:37:00-04:00,19857.75,19873.5,19854.75,19871,0,0,0,0,0,0,0,19857.75,19873.5,19854.75,19871
2025-03-21T14:38:00-04:00,19871,19874.75,19868.75,19871.5,0,0,0,0,0,0,0,19871,19874.75,19868.75,19871.5
2025-03-21T14:39:00-04:00,19871,19877.5,19867.75,19870.75,0,0,0,0,0,0,0,19871,19877.5,19867.75,19870.75
2025-03-21T14:40:00-04:00,19868.75,19876.25,19867,19868.5,0,0,0,0,0,0,0,19868.75,19876.25,19867,19868.5
2025-03-21T14:41:00-04:00,19868,19882.75,19867.25,19880.75,0,0,0,0,0,0,0,19868,19882.75,19867.25,19880.75
2025-03-21T14:42:00-04:00,19880,19886.25,19873.75,19881,0,0,0,0,0,0,0,19880,19886.25,19873.75,19881
2025-03-21T14:43:00-04:00,19881,19883.5,19875.5,19880,0,0,0,0,0,0,0,19881,19883.5,19875.5,19880
2025-03-21T14:44:00-04:00,19880.75,19888.75,19880,19883.75,0,0,0,0,0,0,0,19880.75,19888.75,19880,19883.75
2025-03-21T14:45:00-04:00,19883.25,19888,19874.5,19876.25,0,0,0,0,0,0,0,19883.25,19888,19874.5,19876.25
2025-03-21T14:46:00-04:00,19876,19878.25,19857.25,19861,0,0,0,0,0,0,0,19876,19878.25,19857.25,19861
2025-03-21T14:47:00-04:00,19860.5,19861.75,19850,19857.5,0,0,0,0,0,0,0,19860.5,19861.75,19850,19857.5
2025-03-21T14:48:00-04:00,19857.75,19863.25,19852.5,19853.75,0,0,0,0,0,0,0,19857.75,19863.25,19852.5,19853.75
2025-03-21T14:49:00-04:00,19854,19867.25,19853.5,19865,0,0,0,0,0,0,0,19854,19867.25,19853.5,19865
2025-03-21T14:50:00-04:00,19864.5,19871.75,19856.5,19858.75,0,0,0,0,0,0,0,19864.5,19871.75,19856.5,19858.75
2025-03-21T14:51:00-04:00,19857.75,19861.25,19846.5,19851.75,0,0,0,0,0,0,0,19857.75,19861.25,19846.5,19851.75
2025-03-21T14:52:00-04:00,19851.5,19854,19846.5,19849.75,0,0,0,0,0,0,0,19851.5,19854,19846.5,19849.75
2025-03-21T14:53:00-04:00,19849.75,19862.75,19849.25,19861.5,0,0,0,0,0,0,0,19849.75,19862.75,19849.25,19861.5
2025-03-21T14:54:00-04:00,19862,19862,19853,19856.5,0,0,0,0,0,0,0,19862,19862,19853,19856.5
2025-03-21T14:55:00-04:00,19857.75,19872,19857.5,19870.5,0,0,0,0,0,0,0,19857.75,19872,19857.5,19870.5
2025-03-21T14:56:00-04:00,19871,19871,19858,19868.25,0,0,0,0,0,0,0,19871,19871,19858,19868.25
2025-03-21T14:57:00-04:00,19868.5,19875.25,19862.5,19870.5,0,0,0,0,0,0,0,19868.5,19875.25,19862.5,19870.5
2025-03-21T14:58:00-04:00,19870.75,19877.25,19869,19873,0,0,0,0,0,0,0,19870.75,19877.25,19869,19873
2025-03-21T14:59:00-04:00,19873.25,19873.25,19856.75,19859,0,0,0,0,0,0,0,19873.25,19873.25,19856.75,19859
2025-03-21T15:00:00-04:00,19859.75,19863,19845.25,19847.75,0,0,0,0,0,0,0,19859.75,19863,19845.25,19847.75
2025-03-21T15:01:00-04:00,19850,19853.5,19837.25,19848,0,0,0,0,0,0,0,19850,19853.5,19837.25,19848
2025-03-21T15:02:00-04:00,19847.75,19856.25,19841.25,19843.25,0,0,0,0,0,0,0,19847.75,19856.25,19841.25,19843.25
2025-03-21T15:03:00-04:00,19842.75,19843.5,19832.5,19841,0,0,0,0,0,0,0,19842.75,19843.5,19832.5,19841
2025-03-21T15:04:00-04:00,19841,19844.25,19835,19841.25,0,0,0,0,0,0,0,19841,19844.25,19835,19841.25
2025-03-21T15:05:00-04:00,19840.5,19849.5,19834.75,19847.75,0,0,0,0,0,0,0,19840.5,19849.5,19834.75,19847.75
2025-03-21T15:06:00-04:00,19847.75,19850.25,19837.5,19839,0,0,0,0,0,0,0,19847.75,19850.25,19837.5,19839
2025-03-21T15:07:00-04:00,19839,19843.5,19825.25,19829.5,0,0,0,0,0,0,0,19839,19843.5,19825.25,19829.5
2025-03-21T15:08:00-04:00,19830.25,19832.75,19823.5,19826.75,0,0,0,0,0,0,0,19830.25,19832.75,19823.5,19826.75
2025-03-21T15:09:00-04:00,19826.25,19836.5,19824.75,19827.25,0,0,0,0,0,0,0,19826.25,19836.5,19824.75,19827.25
2025-03-21T15:10:00-04:00,19826.5,19826.5,19814.75,19821.75,0,0,0,0,0,0,0,19826.5,19826.5,19814.75,19821.75
2025-03-21T15:11:00-04:00,19821.5,19822.5,19814.25,19816.5,0,0,0,0,0,0,0,19821.5,19822.5,19814.25,19816.5
2025-03-21T15:12:00-04:00,19816.75,19819.25,19812.75,19816.5,0,0,0,0,0,0,0,19816.75,19819.25,19812.75,19816.5
2025-03-21T15:13:00-04:00,19816.5,19825,19815.75,19824.75,0,0,0,0,0,0,0,19816.5,19825,19815.75,19824.75
2025-03-21T15:14:00-04:00,19825,19838.5,19823.75,19834.75,0,0,0,0,0,0,0,19825,19838.5,19823.75,19834.75
2025-03-21T15:15:00-04:00,19834.25,19835.25,19825.25,19833.25,0,0,0,0,0,0,0,19834.25,19835.25,19825.25,19833.25
2025-03-21T15:16:00-04:00,19834.5,19835.25,19822.5,19834.75,0,0,0,0,0,0,0,19834.5,19835.25,19822.5,19834.75
2025-03-21T15:17:00-04:00,19834.25,19835.5,19827,19830.25,0,0,0,0,0,0,0,19834.25,19835.5,19827,19830.25
2025-03-21T15:18:00-04:00,19829.25,19838.5,19825.75,19837,0,0,0,0,0,0,0,19829.25,19838.5,19825.75,19837
2025-03-21T15:19:00-04:00,19836.75,19844.75,19835,19838.75,0,0,0,0,0,0,0,19836.75,19844.75,19835,19838.75
2025-03-21T15:20:00-04:00,19838.25,19839,19823.5,19829,0,0,0,0,0,0,0,19838.25,19839,19823.5,19829
2025-03-21T15:21:00-04:00,19828.75,19830.75,19817,19819.25,0,0,0,0,0,0,0,19828.75,19830.75,19817,19819.25
2025-03-21T15:22:00-04:00,19819,19833.5,19817.75,19832.25,0,0,0,0,0,0,0,19819,19833.5,19817.75,19832.25
2025-03-21T15:23:00-04:00,19832.75,19839,19830,19835.75,0,0,0,0,0,0,0,19832.75,19839,19830,19835.75
2025-03-21T15:24:00-04:00,19835.75,19852.25,19835.75,19845.75,0,0,0,0,0,0,0,19835.75,19852.25,19835.75,19845.75
2025-03-21T15:25:00-04:00,19845.25,19845.25,19840.25,19841.5,0,0,0,0,0,0,0,19845.25,19845.25,19840.25,19841.5
2025-03-21T15:26:00-04:00,19841.75,19846.25,19832.25,19835.75,0,0,0,0,0,0,0,19841.75,19846.25,19832.25,19835.75
2025-03-21T15:27:00-04:00,19835,19836.75,19827.25,19833.25,0,0,0,0,0,0,0,19835,19836.75,19827.25,19833.25
2025-03-21T15:28:00-04:00,19833.75,19840.25,19832.75,19837.5,0,0,0,0,0,0,0,19833.75,19840.25,19832.75,19837.5
2025-03-21T15:29:00-04:00,19838.5,19842.75,19834.25,19841.5,0,0,0,0,0,0,0,19838.5,19842.75,19834.25,19841.5
2025-03-21T15:30:00-04:00,19840.75,19847,19836.5,19841.5,0,0,0,0,0,0,0,19840.75,19847,19836.5,19841.5
2025-03-21T15:31:00-04:00,19841.75,19843.5,19834,19840.5,0,0,0,0,0,0,0,19841.75,19843.5,19834,19840.5
2025-03-21T15:32:00-04:00,19840.75,19847.5,19839.25,19844.25,0,0,0,0,0,0,0,19840.75,19847.5,19839.25,19844.25
2025-03-21T15:33:00-04:00,19844.75,19849,19840,19843.25,0,0,0,0,0,0,0,19844.75,19849,19840,19843.25
2025-03-21T15:34:00-04:00,19842.75,19847,19837.5,19839.75,0,0,0,0,0,0,0,19842.75,19847,19837.5,19839.75
2025-03-21T15:35:00-04:00,19840.5,19843.5,19834.25,19840,0,0,0,0,0,0,0,19840.5,19843.5,19834.25,19840
2025-03-21T15:36:00-04:00,19840.5,19842.75,19831.25,19841.25,0,0,0,0,0,0,0,19840.5,19842.75,19831.25,19841.25
2025-03-21T15:37:00-04:00,19840.25,19857,19840.25,19856,0,0,0,0,0,0,0,19840.25,19857,19840.25,19856
2025-03-21T15:38:00-04:00,19856.5,19859.75,19852.5,19856.75,0,0,0,0,0,0,0,19856.5,19859.75,19852.5,19856.75
2025-03-21T15:39:00-04:00,19856.5,19857.25,19844,19846.5,0,0,0,0,0,0,0,19856.5,19857.25,19844,19846.5
2025-03-21T15:40:00-04:00,19846.75,19848.5,19830.75,19836.25,0,0,0,0,0,0,0,19846.75,19848.5,19830.75,19836.25
2025-03-21T15:41:00-04:00,19837,19838.75,19830,19835.25,0,0,0,0,0,0,0,19837,19838.75,19830,19835.25
2025-03-21T15:42:00-04:00,19835.5,19847,19835,19842.5,0,0,0,0,0,0,0,19835.5,19847,19835,19842.5
2025-03-21T15:43:00-04:00,19842.25,19852.5,19842,19850.25,0,0,0,0,0,0,0,19842.25,19852.5,19842,19850.25
2025-03-21T15:44:00-04:00,19850.75,19854.25,19848,19849.75,0,0,0,0,0,0,0,19850.75,19854.25,19848,19849.75
2025-03-21T15:45:00-04:00,19849.75,19855.25,19847.5,19853.5,0,0,0,0,0,0,0,19849.75,19855.25,19847.5,19853.5
2025-03-21T15:46:00-04:00,19853.75,19856.5,19849.75,19850,0,0,0,0,0,0,0,19853.75,19856.5,19849.75,19850
2025-03-21T15:47:00-04:00,19849.75,19858,19844,19856.75,0,0,0,0,0,0,0,19849.75,19858,19844,19856.75
2025-03-21T15:48:00-04:00,19857.5,19864.5,19854.25,19857,0,0,0,0,0,0,0,19857.5,19864.5,19854.25,19857
2025-03-21T15:49:00-04:00,19856.75,19861.75,19848,19850,0,0,0,0,0,0,0,19856.75,19861.75,19848,19850
2025-03-21T15:50:00-04:00,19851,19890,19851,19885.25,0,0,0,0,0,0,0,19851,19890,19851,19885.25
2025-03-21T15:51:00-04:00,19885.5,19892,19877.75,19890,0,0,0,0,0,0,0,19885.5,19892,19877.75,19890
2025-03-21T15:52:00-04:00,19891,19895.25,19883.75,19893,0,0,0,0,0,0,0,19891,19895.25,19883.75,19893
2025-03-21T15:53:00-04:00,19893.25,19905.5,19893,19899.5,0,0,0,0,0,0,0,19893.25,19905.5,19893,19899.5
2025-03-21T15:54:00-04:00,19899.25,19917.5,19898.25,19911.25,0,0,0,0,0,0,0,19899.25,19917.5,19898.25,19911.25
2025-03-21T15:55:00-04:00,19911.25,19936.25,19906,19930.25,0,0,0,0,0,0,0,19911.25,19936.25,19906,19930.25
2025-03-21T15:56:00-04:00,19929.75,19943.5,19928.75,19931,0,0,0,0,0,0,0,19929.75,19943.5,19928.75,19931
2025-03-21T15:57:00-04:00,19932,19940,19929.75,19935.25,0,0,0,0,0,0,0,19932,19940,19929.75,19935.25
2025-03-21T15:58:00-04:00,19935.75,19954,19934.25,19954,0,0,0,0,0,0,0,19935.75,19954,19934.25,19954
2025-03-21T15:59:00-04:00,19953.75,19974,19949,19953,0,0,0,0,0,0,0,19953.75,19974,19949,19953
2025-03-21T16:00:00-04:00,19952.75,19953.25,19937.5,19946.5,0,0,0,0,0,0,0,19952.75,19953.25,19937.5,19946.5
2025-03-21T16:01:00-04:00,19946.75,19971.5,19945.25,19969.5,0,0,0,0,0,0,0,19946.75,19971.5,19945.25,19969.5
2025-03-21T16:02:00-04:00,19970,19971,19955.25,19956.75,0,0,0,0,0,0,0,19970,19971,19955.25,19956.75
